Term                           TF                            
head                           0.0022                        
meta                           0.013                         
viewport                       0.0022                        
deny                           0.0022                        
description                    0.0022                        
портал                         0.0152                        
предоставлять                  0.0043                        
автор                          0.0281                        
возможность                    0.0043                        
свободный                      0.0043                        
публикация                     0.0087                        
обсуждение                     0.0022                        
произведение                   0.0195                        
современный                    0.0022                        
поэзия                         0.0043                        
keywords                       0.0022                        
стих                           0.0022                        
стихотворение                  0.0022                        
поэт                           0.0022                        
поэтический                    0.0022                        
лирика                         0.0022                        
литература                     0.0022                        
творчество                     0.0022                        
журнал                         0.0022                        
title                          0.0043                        
гулливер                       0.0087                        
шварц                          0.013                         
вадим                          0.013                         
николаевич                     0.013                         
link                           0.0022                        
stylesheet                     0.0022                        
script                         0.0173                        
javascript                     0.0022                        
body                           0.0022                        
ffffff                         0.0022                        
div                            0.0346                        
container                      0.0022                        
header                         0.0022                        
headlogo                       0.0022                        
img                            0.0065                        
ul                             0.0022                        
headmenu                       0.0022                        
li                             0.0152                        
рецензия                       0.0087                        
поиск                          0.0043                        
http                           0.039                         
магазин                        0.0043                        
nobr                           0.0065                        
вход                           0.0043                        
maintext                       0.0022                        
index                          0.0022                        
titleauthor                    0.0022                        
em                             0.0022                        
text                           0.0022                        
попадать                       0.0022                        
ритм                           0.0022                        
br                             0.0758                        
плевать                        0.0022                        
рацион                         0.0022                        
смена                          0.0022                        
человек                        0.0022                        
событие                        0.0022                        
плохой                         0.0022                        
пример                         0.0022                        
ребёнок                        0.0022                        
родитель                       0.0022                        
мир                            0.0022                        
скорее                         0.0022                        
давить                         0.0022                        
муравей                        0.0022                        
шагать                         0.0022                        
голова                         0.0043                        
называть                       0.0022                        
изувер                         0.0022                        
блевать                        0.0022                        
земной                         0.0022                        
шар                            0.0022                        
мяч                            0.0022                        
дырка                          0.0022                        
который                        0.0043                        
филигранный                    0.0022                        
упасть                         0.0022                        
заткнуть                       0.0022                        
заметить                       0.0022                        
посчитать                      0.0022                        
природный                      0.0022                        
ошибка                         0.0022                        
поглощать                      0.0022                        
жар                            0.0022                        
исходить                       0.0022                        
ваш                            0.0022                        
улыбка                         0.0022                        
пот                            0.0022                        
липкий                         0.0022                        
болеть                         0.0022                        
тяжесть                        0.0022                        
живот                          0.0022                        
лгать                          0.0022                        
механический                   0.0022                        
деталь                         0.0022                        
грудной                        0.0022                        
неведомый                      0.0022                        
запретный                      0.0022                        
маяковский                     0.0022                        
нужный                         0.0022                        
роза                           0.0022                        
ям                             0.0022                        
пыхтеть                        0.0022                        
дом                            0.0022                        
нести                          0.0043                        
вонь                           0.0022                        
житель                         0.0022                        
магистраль                     0.0022                        
один                           0.0022                        
душа                           0.0022                        
любитель                       0.0022                        
ария                           0.0022                        
благоухать                     0.0022                        
потерянный                     0.0022                        
рай                            0.0022                        
мой                            0.0022                        
стол                           0.0022                        
тарелка                        0.0022                        
ложка                          0.0022                        
вонять                         0.0022                        
свиной                         0.0022                        
навоз                          0.0022                        
утопить                        0.0022                        
слово                          0.0022                        
пахнуть                        0.0022                        
